1_G,2_G,3_G,4_G,5_G,6_G,7_G,8_G,9_G,10_G,11_G,12_G,13_G,14_G
69.6,36.5,71.1,0,0,69.6,0,0.0,0,0,0,0,0,0
69.3,37.1,70.8,0,0,69.3,0,0.0,0,0,0,0,0,0
68.9,37.7,70.4,0,0,68.9,0,0.0,0,0,0,0,0,0
68.4,38.2,69.9,0,0,68.4,0,0.0,0,0,0,0,0,0
67.9,38.8,69.4,0,0,67.9,0,0.0,0,0,0,0,0,0
67.3,39.3,68.8,0,0,67.3,0,0.0,0,0,0,0,0,0
66.7,39.7,68.1,0,0,66.7,0,0.0,0,0,0,0,0,0
66.0,40.2,67.4,0,0,66.0,0,0.0,0,0,0,0,0,0
65.3,40.6,66.7,0,0,65.3,0,0.0,0,0,0,0,0,0
64.6,41.0,66.1,0,0,64.6,0,0.0,0,0,0,0,0,0
64.0,41.3,65.4,0,0,64.0,0,0.0,0,0,0,0,0,0
63.5,41.7,64.9,0,0,63.5,0,0.0,0,0,0,0,0,0
63.1,42.0,64.4,0,0,63.1,0,0.0,0,0,0,0,0,0
62.7,42.3,64.1,0,0,62.7,0,0.0,0,0,0,0,0,0
62.5,42.5,63.9,0,0,62.5,0,0.0,0,0,0,0,0,0
62.4,42.8,63.8,0,0,62.4,0,0.0,0,0,0,0,0,0
62.3,43.0,63.7,0,0,62.3,0,0.0,0,0,0,0,0,0
62.2,43.2,63.6,0,0,62.2,0,0.0,0,0,0,0,0,0
62.1,43.4,63.5,0,0,62.1,0,0.0,0,0,0,0,0,0
62.0,43.5,63.3,0,0,62.0,0,0.0,0,0,0,0,0,0
61.8,43.6,63.2,0,0,61.8,0,0.0,0,0,0,0,0,0
61.6,43.7,63.0,0,0,61.6,0,0.0,0,0,0,0,0,0
61.4,43.8,62.8,0,0,61.4,0,0.0,0,0,0,0,0,0
61.3,43.9,62.6,0,0,61.3,0,0.0,0,0,0,0,0,0
61.2,43.9,62.5,0,0,61.2,0,0.0,0,0,0,0,0,0
61.1,44.0,62.4,0,0,61.1,0,0.0,0,0,0,0,0,0
61.0,44.0,62.3,0,0,61.0,0,0.0,0,0,0,0,0,0
60.9,44.0,62.3,0,0,60.9,0,0.0,0,0,0,0,0,0
60.8,44.0,62.2,0,0,60.8,0,0.0,0,0,0,0,0,0
60.7,43.9,62.0,0,0,60.7,0,0.0,0,0,0,0,0,0
60.5,43.9,61.8,0,0,60.5,0,0.0,0,0,0,0,0,0
60.2,43.8,61.5,0,0,60.2,0,0.0,0,0,0,0,0,0
59.8,43.8,61.1,0,0,59.8,0,0.0,0,0,0,0,0,0
59.4,43.7,60.7,0,0,59.4,0,0.0,0,0,0,0,0,0
59.0,43.6,60.3,0,0,59.0,0,0.0,0,0,0,0,0,0
58.6,43.5,59.9,0,0,58.6,0,0.0,0,0,0,0,0,0
58.3,43.4,59.5,0,0,58.3,0,0.0,0,0,0,0,0,0
58.0,43.2,59.2,0,0,58.0,0,0.0,0,0,0,0,0,0
57.8,43.1,59.0,0,0,57.8,0,0.0,0,0,0,0,0,0
57.6,43.0,58.8,0,0,57.6,0,0.0,0,0,0,0,0,0
57.4,42.8,58.7,0,0,57.4,0,0.0,0,0,0,0,0,0
57.3,42.7,58.5,0,0,57.3,0,0.0,0,0,0,0,0,0
57.1,42.5,58.3,0,0,57.1,0,0.0,0,0,0,0,0,0
56.9,42.3,58.1,0,0,56.9,0,0.0,0,0,0,0,0,0
56.7,42.2,57.9,0,0,56.7,0,0.0,0,0,0,0,0,0
56.4,42.0,57.6,0,0,56.4,0,0.0,0,0,0,0,0,0
56.2,41.8,57.4,0,0,56.2,0,0.0,0,0,0,0,0,0
56.0,41.6,57.2,0,0,56.0,0,0.0,0,0,0,0,0,0
55.9,41.5,57.1,0,0,55.9,0,0.0,0,0,0,0,0,0
55.8,41.3,57.0,0,0,55.8,0,0.0,0,0,0,0,0,0
55.7,41.1,56.9,0,0,55.7,0,0.0,0,0,0,0,0,0
55.7,40.9,56.9,0,0,55.7,0,0.0,0,0,0,0,0,0
55.7,40.7,56.9,0,0,55.7,0,0.0,0,0,0,0,0,0
55.7,40.6,56.9,0,0,55.7,0,0.0,0,0,0,0,0,0
55.6,40.4,56.8,0,0,55.6,0,0.0,0,0,0,0,0,0
55.6,40.2,56.8,0,0,55.6,0,0.0,0,0,0,0,0,0
55.5,40.1,56.7,0,0,55.5,0,0.0,0,0,0,0,0,0
55.5,39.9,56.7,0,0,55.5,0,0.0,0,0,0,0,0,0
55.4,39.8,56.6,0,0,55.4,0,0.0,0,0,0,0,0,0
55.4,39.7,56.6,0,0,55.4,0,0.0,0,0,0,0,0,0
55.4,39.6,56.6,0,0,55.4,0,0.0,0,0,0,0,0,0
55.5,39.5,56.7,0,0,55.5,0,0.0,0,0,0,0,0,0
55.6,39.4,56.8,0,0,55.6,0,0.0,0,0,0,0,0,0
55.7,39.3,56.9,0,0,55.7,0,0.0,0,0,0,0,0,0
55.9,39.3,57.1,0,0,55.9,0,0.0,0,0,0,0,0,0
56.0,39.2,57.2,0,0,56.0,0,0.0,0,0,0,0,0,0
56.1,39.2,57.3,0,0,56.1,0,0.0,0,0,0,0,0,0
56.1,39.2,57.3,0,0,56.1,0,0.0,0,0,0,0,0,0
56.1,39.3,57.3,0,0,56.1,0,0.0,0,0,0,0,0,0
56.1,39.3,57.3,0,0,56.1,0,0.0,0,0,0,0,0,0
56.1,39.4,57.3,0,0,56.1,0,0.0,0,0,0,0,0,0
56.0,39.5,57.3,0,0,56.0,0,0.0,0,0,0,0,0,0
56.1,39.6,57.3,0,0,56.1,0,0.0,0,0,0,0,0,0
56.1,39.7,57.3,0,0,56.1,0,0.0,0,0,0,0,0,0
56.2,39.9,57.4,0,0,56.2,0,0.0,0,0,0,0,0,0
56.3,40.1,57.5,0,0,56.3,0,0.0,0,0,0,0,0,0
56.4,40.3,57.6,0,0,56.4,0,0.0,0,0,0,0,0,0
56.5,40.5,57.7,0,0,56.5,0,0.0,0,0,0,0,0,0
56.5,40.8,57.7,0,0,56.5,0,0.0,0,0,0,0,0,0
56.5,41.0,57.7,0,0,56.5,0,0.0,0,0,0,0,0,0
56.5,41.3,57.7,0,0,56.5,0,0.0,0,0,0,0,0,0
56.4,41.5,57.7,0,0,56.4,0,0.0,0,0,0,0,0,0
56.4,41.8,57.6,0,0,56.4,0,0.0,0,0,0,0,0,0
56.3,42.1,57.6,0,0,56.3,0,0.0,0,0,0,0,0,0
56.3,42.3,57.5,0,0,56.3,0,0.1,0,0,0,0,0,0
56.3,42.6,57.5,0,0,56.3,0,0.1,0,0,0,0,0,0
56.3,42.9,57.5,0,0,56.3,0,0.2,0,0,0,0,0,0
56.3,43.1,57.5,0,0,56.3,0,0.3,0,0,0,0,0,0
56.3,43.4,57.5,0,0,56.3,0,0.4,0,0,0,0,0,0
56.3,43.6,57.6,0,0,56.3,0,0.5,0,0,0,0,0,0
56.4,43.8,57.6,0,0,56.4,0,0.6,0,0,0,0,0,0
56.4,44.0,57.6,0,0,56.4,0,0.8,0,0,0,0,0,0
56.4,44.2,57.6,0,0,56.4,0,1.0,0,0,0,0,0,0
56.4,44.4,57.6,0,0,56.4,0,1.3,0,0,0,0,0,0
56.4,44.5,57.6,0,0,56.4,0,1.6,0,0,0,0,0,0
56.4,44.6,57.6,0,0,56.4,0,1.9,0,0,0,0,0,0
56.4,44.7,57.6,0,0,56.4,0,2.3,0,0,0,0,0,0
56.3,44.8,57.6,0,0,56.3,0,2.8,0,0,0,0,0,0
56.3,44.8,57.5,0,0,56.3,0,3.2,0,0,0,0,0,0
56.3,44.8,57.5,0,0,56.3,0,3.7,0,0,0,0,0,0
56.2,44.8,57.5,0,0,56.2,0,4.2,0,0,0,0,0,0
56.2,44.8,57.4,0,0,56.2,0,4.8,0,0,0,0,0,0
56.2,44.7,57.4,0,0,56.2,0,5.4,0,0,0,0,0,0
56.2,44.7,57.5,0,0,56.2,0,5.9,0,0,0,0,0,0
56.3,44.6,57.5,0,0,56.3,0,6.5,0,0,0,0,0,0
56.3,44.5,57.6,0,0,56.3,0,7.1,0,0,0,0,0,0
56.4,44.4,57.6,0,0,56.4,0,7.7,0,0,0,0,0,0
56.5,44.3,57.7,0,0,56.5,0,8.3,0,0,0,0,0,0
56.6,44.2,57.9,0,0,56.6,0,8.9,0,0,0,0,0,0
56.8,44.1,58.0,0,0,56.8,0,9.4,0,0,0,0,0,0
