1_G,2_G,3_G,4_G,5_G,6_1_G,6_2_G,7_G,8_G,9_G,10_G,11_G,12_G,13_G,14_G
77.7,79.3,77.7,0,0,11.8,0.0,0,0.0,0,0,0,0,0,0
77.7,79.4,77.7,0,0,12.0,0.0,0,0.0,0,0,0,0,0,0
77.7,79.3,77.7,0,0,12.2,0.0,0,0.0,0,0,0,0,0,0
77.5,79.2,77.5,0,0,12.4,0.0,0,0.0,0,0,0,0,0,0
77.3,79.0,77.3,0,0,12.6,0.0,0,0.0,0,0,0,0,0,0
77.0,78.6,77.0,0,0,12.8,0.0,0,0.0,0,0,0,0,0,0
76.6,78.3,76.6,0,0,13.0,0.0,0,0.0,0,0,0,0,0,0
76.2,77.8,76.2,0,0,13.2,0.0,0,0.0,0,0,0,0,0,0
75.7,77.4,75.7,0,0,13.4,0.0,0,0.0,0,0,0,0,0,0
75.3,76.9,75.3,0,0,13.6,0.0,0,0.0,0,0,0,0,0,0
74.9,76.5,74.9,0,0,13.8,0.0,0,0.0,0,0,0,0,0,0
74.5,76.1,74.5,0,0,14.0,0.0,0,0.0,0,0,0,0,0,0
74.3,75.9,74.3,0,0,14.2,0.0,0,0.0,0,0,0,0,0,0
74.1,75.7,74.1,0,0,14.4,0.0,0,0.0,0,0,0,0,0,0
74.0,75.6,74.0,0,0,14.6,0.0,0,0.0,0,0,0,0,0,0
74.0,75.6,74.0,0,0,14.8,0.0,0,0.0,0,0,0,0,0,0
74.1,75.7,74.1,0,0,15.0,0.0,0,0.0,0,0,0,0,0,0
74.1,75.7,74.1,0,0,15.2,0.0,0,0.0,0,0,0,0,0,0
74.1,75.7,74.1,0,0,15.4,0.0,0,0.0,0,0,0,0,0,0
74.0,75.6,74.0,0,0,15.6,0.0,0,0.0,0,0,0,0,0,0
74.0,75.6,74.0,0,0,15.8,0.0,0,0.0,0,0,0,0,0,0
73.8,75.4,73.8,0,0,16.0,0.0,0,0.0,0,0,0,0,0,0
73.7,75.3,73.7,0,0,16.2,0.0,0,0.0,0,0,0,0,0,0
73.6,75.2,73.6,0,0,16.4,0.0,0,0.0,0,0,0,0,0,0
73.5,75.1,73.5,0,0,16.6,0.0,0,0.0,0,0,0,0,0,0
73.4,75.0,73.4,0,0,16.8,0.0,0,0.0,0,0,0,0,0,0
73.4,75.0,73.4,0,0,17.0,0.0,0,0.0,0,0,0,0,0,0
73.3,74.9,73.3,0,0,17.2,0.0,0,0.0,0,0,0,0,0,0
73.2,74.8,73.2,0,0,17.4,0.0,0,0.0,0,0,0,0,0,0
73.1,74.6,73.1,0,0,17.6,0.0,0,0.0,0,0,0,0,0,0
72.8,74.4,72.8,0,0,17.8,0.0,0,0.0,0,0,0,0,0,0
72.5,74.0,72.5,0,0,18.0,0.0,0,0.0,0,0,0,0,0,0
72.1,73.6,72.1,0,0,18.2,0.0,0,0.0,0,0,0,0,0,0
71.6,73.1,71.6,0,0,18.5,0.0,0,0.0,0,0,0,0,0,0
71.1,72.6,71.1,0,0,18.6,0.0,0,0.0,0,0,0,0,0,0
70.6,72.1,70.6,0,0,18.9,0.0,0,0.0,0,0,0,0,0,0
70.2,71.7,70.2,0,0,19.0,0.0,0,0.0,0,0,0,0,0,0
69.8,71.3,69.8,0,0,19.3,0.0,0,0.0,0,0,0,0,0,0
69.5,71.0,69.5,0,0,19.5,0.0,0,0.0,0,0,0,0,0,0
69.2,70.7,69.2,0,0,19.6,0.0,0,0.0,0,0,0,0,0,0
68.9,70.4,68.9,0,0,19.9,0.0,0,0.0,0,0,0,0,0,0
68.7,70.2,68.7,0,0,20.0,0.0,0,0.0,0,0,0,0,0,0
68.4,69.8,68.4,0,0,20.3,0.0,0,0.0,0,0,0,0,0,0
68.0,69.5,68.0,0,0,20.4,0.0,0,0.0,0,0,0,0,0,0
67.7,69.1,67.7,0,0,20.7,0.0,0,0.0,0,0,0,0,0,0
67.3,68.8,67.3,0,0,20.9,0.0,0,0.0,0,0,0,0,0,0
67.0,68.4,67.0,0,0,21.1,0.0,0,0.0,0,0,0,0,0,0
66.6,68.1,66.6,0,0,21.3,0.0,0,0.0,0,0,0,0,0,0
66.3,67.8,66.3,0,0,21.5,0.0,0,0.0,0,0,0,0,0,0
66.1,67.5,66.1,0,0,21.7,0.0,0,0.0,0,0,0,0,0,0
65.9,67.3,65.9,0,0,21.9,0.0,0,0.0,0,0,0,0,0,0
65.7,67.2,65.7,0,0,22.1,0.0,0,0.0,0,0,0,0,0,0
65.6,67.0,65.6,0,0,22.3,0.0,0,0.0,0,0,0,0,0,0
65.4,66.8,65.4,0,0,22.5,0.0,0,0.0,0,0,0,0,0,0
65.3,66.7,65.3,0,0,22.7,0.0,0,0.0,0,0,0,0,0,0
65.1,66.5,65.1,0,0,22.9,0.0,0,0.0,0,0,0,0,0,0
64.8,66.3,64.8,0,0,23.1,0.0,0,0.0,0,0,0,0,0,0
64.6,66.0,64.6,0,0,23.3,0.0,0,0.0,0,0,0,0,0,0
64.4,65.8,64.4,0,0,23.5,0.0,0,0.0,0,0,0,0,0,0
64.3,65.7,64.3,0,0,23.7,0.0,0,0.0,0,0,0,0,0,0
64.2,65.6,64.2,0,0,23.9,0.0,0,0.0,0,0,0,0,0,0
64.1,65.5,64.1,0,0,24.1,0.0,0,0.0,0,0,0,0,0,0
64.1,65.5,64.1,0,0,24.3,0.0,0,0.0,0,0,0,0,0,0
64.1,65.5,64.1,0,0,24.5,0.0,0,0.0,0,0,0,0,0,0
64.1,65.5,64.1,0,0,24.7,0.0,0,0.0,0,0,0,0,0,0
64.1,65.5,64.1,0,0,24.9,0.0,0,0.0,0,0,0,0,0,0
64.1,65.5,64.1,0,0,25.1,0.0,0,0.0,0,0,0,0,0,0
64.0,65.4,64.0,0,0,25.3,0.0,0,0.0,0,0,0,0,0,0
63.9,65.3,63.9,0,0,25.5,0.0,0,0.0,0,0,0,0,0,0
63.8,65.2,63.8,0,0,25.7,0.0,0,0.0,0,0,0,0,0,0
63.7,65.0,63.7,0,0,25.9,0.0,0,0.0,0,0,0,0,0,0
63.6,64.9,63.6,0,0,26.1,0.0,0,0.0,0,0,0,0,0,0
63.5,64.9,63.5,0,0,26.3,0.0,0,0.0,0,0,0,0,0,0
63.5,64.9,63.5,0,0,26.5,0.0,0,0.0,0,0,0,0,0,0
