1_G,2_G,3_G,4_G,5_G,6_G,7_G,8_G,9_G,10_G,11_G,12_G,13_G,14_G
78.2,10.5,79.9,0,0,78.2,0,0.0,0,0,0,0,0,0
78.1,10.5,79.8,0,0,78.1,0,0.0,0,0,0,0,0,0
77.9,10.5,79.6,0,0,77.9,0,0.0,0,0,0,0,0,0
77.6,10.5,79.3,0,0,77.6,0,0.0,0,0,0,0,0,0
77.3,10.5,79.0,0,0,77.3,0,0.0,0,0,0,0,0,0
76.9,10.5,78.5,0,0,76.9,0,0.0,0,0,0,0,0,0
76.4,10.5,78.0,0,0,76.4,0,0.0,0,0,0,0,0,0
75.9,10.4,77.5,0,0,75.9,0,0.0,0,0,0,0,0,0
75.3,10.4,77.0,0,0,75.3,0,0.0,0,0,0,0,0,0
74.8,10.4,76.4,0,0,74.8,0,0.0,0,0,0,0,0,0
74.3,10.3,75.9,0,0,74.3,0,0.0,0,0,0,0,0,0
73.9,10.3,75.5,0,0,73.9,0,0.0,0,0,0,0,0,0
73.6,10.3,75.2,0,0,73.6,0,0.0,0,0,0,0,0,0
73.4,10.2,75.0,0,0,73.4,0,0.0,0,0,0,0,0,0
73.3,10.2,74.9,0,0,73.3,0,0.0,0,0,0,0,0,0
73.2,10.1,74.8,0,0,73.2,0,0.0,0,0,0,0,0,0
73.2,10.0,74.8,0,0,73.2,0,0.0,0,0,0,0,0,0
73.2,10.0,74.8,0,0,73.2,0,0.0,0,0,0,0,0,0
73.2,9.9,74.8,0,0,73.2,0,0.0,0,0,0,0,0,0
73.1,9.9,74.7,0,0,73.1,0,0.0,0,0,0,0,0,0
73.0,9.8,74.6,0,0,73.0,0,0.0,0,0,0,0,0,0
72.9,9.7,74.5,0,0,72.9,0,0.0,0,0,0,0,0,0
72.8,9.7,74.3,0,0,72.8,0,0.0,0,0,0,0,0,0
72.6,9.6,74.2,0,0,72.6,0,0.0,0,0,0,0,0,0
72.5,9.5,74.1,0,0,72.5,0,0.0,0,0,0,0,0,0
72.5,9.5,74.0,0,0,72.5,0,0.0,0,0,0,0,0,0
72.4,9.4,74.0,0,0,72.4,0,0.0,0,0,0,0,0,0
72.4,9.3,74.0,0,0,72.4,0,0.0,0,0,0,0,0,0
72.3,9.3,73.9,0,0,72.3,0,0.0,0,0,0,0,0,0
72.2,9.2,73.8,0,0,72.2,0,0.0,0,0,0,0,0,0
72.0,9.2,73.6,0,0,72.0,0,0.0,0,0,0,0,0,0
